Date Applied,Transaction Code,System Event Description,Order No,Order Type,Transaction Qty,On Hand Qty After Transaction,Lead Time Coverage,Order Point,Lot Size
2025-08-13,INTSHIP,Issue for Material Requisition,31323,Material Requisition,-54,3294,0.55,4000,8000
2025-08-14,INTSHIP,Issue for Material Requisition,31395,Material Requisition,-33,3261,0.55,4000,8000
2025-08-15,INTSHIP,Issue for Material Requisition,31409,Material Requisition,-54,3207,0.54,4000,8000
2025-08-15,INTSHIP,Issue for Material Requisition,31424,Material Requisition,-33,3174,0.53,4000,8000
2025-08-15,INTSHIP,Issue for Material Requisition,31375,Material Requisition,-54,3120,0.52,4000,8000
2025-08-15,INTSHIP,Issue for Material Requisition,31431,Material Requisition,-54,3066,0.52,4000,8000
2025-08-16,INTSHIP,Issue for Material Requisition,31441,Material Requisition,-33,3033,0.51,4000,8000
2025-08-16,INTSHIP,Issue for Material Requisition,31450,Material Requisition,-30,3003,0.51,4000,8000
2025-08-17,INTSHIP,Issue for Material Requisition,31444,Material Requisition,-54,2949,0.5,4000,8000
2025-08-17,INTSHIP,Issue for Material Requisition,31474,Material Requisition,-43.2,2905.8,0.49,4000,8000
2025-08-18,INTSHIP,Issue for Material Requisition,31505,Material Requisition,-36,2869.8,0.48,4000,8000
2025-08-18,INTSHIP,Issue for Material Requisition,31509,Material Requisition,-36,2833.8,0.48,4000,8000
2025-08-19,INTSHIP,Issue for Material Requisition,31523,Material Requisition,-10.8,2823,0.47,4000,8000
2025-08-19,INTSHIP,Issue for Material Requisition,31535,Material Requisition,-36,2787,0.47,4000,8000
2025-08-20,ARRIVAL,Receipt of Purchase Order,12461,Purchase Order,1800,4587,0.77,4000,8000
2025-08-20,INTSHIP,Issue for Material Requisition,31532,Material Requisition,-10.8,4576.2,0.77,4000,8000
2025-08-21,INTSHIP,Issue for Material Requisition,31558,Material Requisition,-64.8,4511.4,0.76,4000,8000
2025-08-21,INTSHIP,Issue for Material Requisition,31562,Material Requisition,-36,4475.4,0.75,4000,8000
2025-08-22,INTSHIP,Issue for Material Requisition,31586,Material Requisition,-64.8,4410.6,0.74,4000,8000
2025-08-25,ARRIVAL,Receipt of Purchase Order,12461,Purchase Order,2700,7110.6,1.2,4000,8000
2025-08-25,INTSHIP,Issue for Material Requisition,31604,Material Requisition,-54,7056.6,1.19,4000,8000
2025-08-25,INTSHIP,Issue for Material Requisition,31618,Material Requisition,-54,7002.6,1.18,4000,8000
2025-08-25,INTSHIP,Issue for Material Requisition,31653,Material Requisition,-10.8,6991.8,1.18,4000,8000
2025-08-25,INTSHIP,Issue for Material Requisition,31648,Material Requisition,-54,6937.8,1.17,4000,8000
2025-08-25,INTSHIP,Issue for Material Requisition,31656,Material Requisition,-60,6877.8,1.16,4000,8000
2025-08-26,INTSHIP,Issue for Material Requisition,31657,Material Requisition,-36,6841.8,1.15,4000,8000
2025-08-26,INTSHIP,Issue for Material Requisition,31662,Material Requisition,-36,6805.8,1.14,4000,8000
2025-08-26,INTSHIP,Issue for Material Requisition,31631,Material Requisition,-36,6769.8,1.14,4000,8000
2025-08-27,INTSHIP,Issue for Material Requisition,31690,Material Requisition,-54,6715.8,1.13,4000,8000
2025-08-27,INTSHIP,Issue for Material Requisition,31715,Material Requisition,-54,6661.8,1.12,4000,8000
2025-08-29,INTSHIP,Issue for Material Requisition,31742,Material Requisition,-64.8,6597,1.11,4000,8000
2025-08-29,INTSHIP,Issue for Material Requisition,31759,Material Requisition,-64.8,6532.2,1.1,4000,8000
2025-08-30,INTSHIP,Issue for Material Requisition,31707,Material Requisition,-36,6496.2,1.09,4000,8000
2025-08-30,INTSHIP,Issue for Material Requisition,31735,Material Requisition,-36,6460.2,1.09,4000,8000
2025-08-30,INTSHIP,Issue for Material Requisition,31755,Material Requisition,-36,6424.2,1.08,4000,8000
2025-08-30,INTSHIP,Issue for Material Requisition,31775,Material Requisition,-33,6391.2,1.08,4000,8000
2025-08-30,INTSHIP,Issue for Material Requisition,31523,Material Requisition,-32.4,6358.8,1.07,4000,8000
2025-08-30,INTSHIP,Issue for Material Requisition,31779,Material Requisition,-54,6304.8,1.06,4000,8000
2025-08-30,INTSHIP,Issue for Material Requisition,31804,Material Requisition,-33,6271.8,1.06,4000,8000
2025-08-31,INTSHIP,Issue for Material Requisition,31831,Material Requisition,-24,6247.8,1.05,4000,8000
2025-09-01,INTSHIP,Issue for Material Requisition,31841,Material Requisition,-54,6193.8,1.04,4000,8000
2025-09-01,INTSHIP,Issue for Material Requisition,31806,Material Requisition,-54,6139.8,1.03,4000,8000
2025-09-02,INTSHIP,Issue for Material Requisition,31853,Material Requisition,-54,6085.8,1.02,4000,8000
2025-09-02,INTSHIP,Issue for Material Requisition,31854,Material Requisition,-33,6052.8,1.02,4000,8000
2025-09-02,INTSHIP,Issue for Material Requisition,31874,Material Requisition,-33,6019.8,1.01,4000,8000
2025-09-03,INTSHIP,Issue for Material Requisition,31867,Material Requisition,-10.8,6009,1.01,4000,8000
2025-09-03,INTSHIP,Issue for Material Requisition,31877,Material Requisition,-58.8,5950.2,1,4000,8000
2025-09-03,INTSHIP,Issue for Material Requisition,31896,Material Requisition,-33,5917.2,1,4000,8000
2025-09-06,INTSHIP,Issue for Material Requisition,31929,Material Requisition,-33,5884.2,0.99,4000,8000
2025-09-06,INTSHIP,Issue for Material Requisition,31938,Material Requisition,-30,5854.2,0.98,4000,8000
2025-09-06,INTSHIP,Issue for Material Requisition,31910,Material Requisition,-54,5800.2,0.98,4000,8000
2025-09-07,INTSHIP,Issue for Material Requisition,31930,Material Requisition,-54,5746.2,0.97,4000,8000
2025-09-07,INTSHIP,Issue for Material Requisition,31936,Material Requisition,-54,5692.2,0.96,4000,8000
2025-09-07,INTSHIP,Issue for Material Requisition,31973,Material Requisition,-33,5659.2,0.95,4000,8000
2025-09-08,INTSHIP,Issue for Material Requisition,32001,Material Requisition,-33,5626.2,0.95,4000,8000
2025-09-08,INTSHIP,Issue for Material Requisition,31977,Material Requisition,-60,5566.2,0.94,4000,8000
2025-09-09,INTSHIP,Issue for Material Requisition,31999,Material Requisition,-12,5506.2,0.93,4000,8000
2025-09-09,INTSHIP,Issue for Material Requisition,31999,Material Requisition,-48,5518.2,0.93,4000,8000
2025-09-09,INTSHIP,Issue for Material Requisition,32036,Material Requisition,-33,5473.2,0.92,4000,8000
2025-09-10,INTSHIP,Issue for Material Requisition,32063,Material Requisition,-33,5440.2,0.92,4000,8000
2025-09-10,INTSHIP,Issue for Material Requisition,32043,Material Requisition,-60,5380.2,0.91,4000,8000
2025-09-11,INTSHIP,Issue for Material Requisition,32084,Material Requisition,-60,5320.2,0.9,4000,8000
2025-09-11,INTSHIP,Issue for Material Requisition,32092,Material Requisition,-36,5284.2,0.89,4000,8000
2025-09-12,INTSHIP,Issue for Material Requisition,32116,Material Requisition,-36,5248.2,0.88,4000,8000
2025-09-12,INTSHIP,Issue for Material Requisition,32093,Material Requisition,-60,5188.2,0.87,4000,8000
2025-09-12,INTSHIP,Issue for Material Requisition,32124,Material Requisition,-60,5128.2,0.86,4000,8000
2025-09-13,INTSHIP,Issue for Material Requisition,32125,Material Requisition,-36,5092.2,0.86,4000,8000
2025-09-13,INTSHIP,Issue for Material Requisition,32141,Material Requisition,-60,5032.2,0.85,4000,8000
2025-09-14,INTSHIP,Issue for Material Requisition,32155,Material Requisition,-36,4996.2,0.84,4000,8000
2025-09-15,INTSHIP,Issue for Material Requisition,32161,Material Requisition,-33,4963.2,0.83,4000,8000
2025-09-15,INTSHIP,Issue for Material Requisition,32175,Material Requisition,-36,4927.2,0.83,4000,8000
2025-09-16,INTSHIP,Issue for Material Requisition,32193,Material Requisition,-60,4867.2,0.82,4000,8000
2025-09-16,INTSHIP,Issue for Material Requisition,32199,Material Requisition,-48,4819.2,0.81,4000,8000
2025-09-17,INTSHIP,Issue for Material Requisition,32216,Material Requisition,-60,4759.2,0.8,4000,8000
2025-09-17,INTSHIP,Issue for Material Requisition,32233,Material Requisition,-36,4723.2,0.79,4000,8000
2025-09-18,INTSHIP,Issue for Material Requisition,32198,Material Requisition,-36,4687.2,0.79,4000,8000
2025-09-18,INTSHIP,Issue for Material Requisition,32247,Material Requisition,-12,4675.2,0.79,4000,8000
2025-09-18,INTSHIP,Issue for Material Requisition,32239,Material Requisition,-39,4636.2,0.78,4000,8000
2025-09-19,INTSHIP,Issue for Material Requisition,32272,Material Requisition,-36,4600.2,0.77,4000,8000
2025-09-20,INTSHIP,Issue for Material Requisition,32290,Material Requisition,-33,4567.2,0.77,4000,8000
2025-09-20,INTSHIP,Issue for Material Requisition,32282,Material Requisition,-60,4507.2,0.76,4000,8000
2025-09-21,INTSHIP,Issue for Material Requisition,32309,Material Requisition,-30,4477.2,0.75,4000,8000
2025-09-21,INTSHIP,Issue for Material Requisition,32291,Material Requisition,-30,4447.2,0.75,4000,8000
2025-09-21,INTSHIP,Issue for Material Requisition,32311,Material Requisition,-54,4393.2,0.74,4000,8000
2025-09-22,INTSHIP,Issue for Material Requisition,32339,Material Requisition,-30,4363.2,0.73,4000,8000
2025-09-24,INTSHIP,Issue for Material Requisition,32381,Material Requisition,-60,4303.2,0.72,4000,8000
2025-09-24,INTSHIP,Issue for Material Requisition,32390,Material Requisition,-15.6,4287.6,0.72,4000,8000
2025-09-24,INTSHIP,Issue for Material Requisition,32354,Material Requisition,-60,4227.6,0.71,4000,8000
2025-09-24,INTSHIP,Issue for Material Requisition,32298,Material Requisition,-12,4215.6,0.71,4000,8000
2025-09-26,INTSHIP,Issue for Material Requisition,32399,Material Requisition,-60,4155.6,0.7,4000,8000
2025-09-26,INTSHIP,Issue for Material Requisition,32413,Material Requisition,-33,4122.6,0.69,4000,8000
2025-09-26,INTSHIP,Issue for Material Requisition,32469,Material Requisition,-36,4086.6,0.69,4000,8000
2025-09-26,INTSHIP,Issue for Material Requisition,32431,Material Requisition,-54,4032.6,0.68,4000,8000
2025-09-26,INTSHIP,Issue for Material Requisition,32468,Material Requisition,-60,3972.6,0.67,4000,8000
2025-09-26,INTSHIP,Issue for Material Requisition,32482,Material Requisition,-33,3939.6,0.66,4000,8000
2025-09-28,INTSHIP,Issue for Material Requisition,32511,Material Requisition,-30,3909.6,0.66,4000,8000
2025-09-29,INTSHIP,Issue for Material Requisition,32484,Material Requisition,-60,3849.6,0.65,4000,8000
2025-09-29,INTSHIP,Issue for Material Requisition,32536,Material Requisition,-60,3789.6,0.64,4000,8000
2025-09-29,INTSHIP,Issue for Material Requisition,32561,Material Requisition,-33,3756.6,0.63,4000,8000
2025-09-30,INTSHIP,Issue for Material Requisition,32568,Material Requisition,-60,3696.6,0.62,4000,8000
2025-09-30,INTSHIP,Issue for Material Requisition,32614,Material Requisition,-36,3660.6,0.62,4000,8000
2025-10-01,INTSHIP,Issue for Material Requisition,32643,Material Requisition,-36,3624.6,0.61,4000,8000
2025-10-01,INTSHIP,Issue for Material Requisition,32622,Material Requisition,-60,3564.6,0.6,4000,8000
2025-10-02,INTSHIP,Issue for Material Requisition,32652,Material Requisition,-60,3504.6,0.59,4000,8000
2025-10-02,INTSHIP,Issue for Material Requisition,32670,Material Requisition,-48,3456.6,0.58,4000,8000
2025-10-02,INTSHIP,Issue for Material Requisition,32685,Material Requisition,-72,3384.6,0.57,4000,8000
2025-10-03,INTSHIP,Issue for Material Requisition,32695,Material Requisition,-48,3336.6,0.56,4000,8000
2025-10-04,INTSHIP,Issue for Material Requisition,32703,Material Requisition,-48,3288.6,0.55,4000,8000
2025-10-05,INTSHIP,Issue for Material Requisition,32722,Material Requisition,-36,3252.6,0.55,4000,8000
2025-10-06,INTSHIP,Issue for Material Requisition,32762,Material Requisition,-4,3248.6,0.55,4000,8000
2025-10-06,INTSHIP,Issue for Material Requisition,32762,Material Requisition,-36,3212.6,0.54,4000,8000
2025-10-06,INTSHIP,Issue for Material Requisition,32762,Material Requisition,-12,3200.6,0.54,4000,8000
2025-10-06,INTSHIP,Issue for Material Requisition,32265,Material Requisition,-60,3140.6,0.53,4000,8000
2025-10-06,INTSHIP,Issue for Material Requisition,32743,Material Requisition,-60,3080.6,0.52,4000,8000
2025-10-06,INTSHIP,Issue for Material Requisition,32711,Material Requisition,-72,3008.6,0.51,4000,8000
2025-10-06,INTSHIP,Issue for Material Requisition,32689,Material Requisition,-72,2936.6,0.49,4000,8000
2025-10-07,INTSHIP,Issue for Material Requisition,32773,Material Requisition,-48,2888.6,0.49,4000,8000
2025-10-07,INTSHIP,Issue for Material Requisition,32795,Material Requisition,-36,2852.6,0.48,4000,8000
2025-10-08,INTSHIP,Issue for Material Requisition,32814,Material Requisition,-23,2816.6,0.47,4000,8000
2025-10-08,INTSHIP,Issue for Material Requisition,32814,Material Requisition,-13,2839.6,0.48,4000,8000
2025-10-08,INTSHIP,Issue for Material Requisition,32810,Material Requisition,-60,2756.6,0.46,4000,8000
2025-10-09,INTSHIP,Issue for Material Requisition,32862,Material Requisition,-60,2696.6,0.45,4000,8000
2025-10-09,INTSHIP,Issue for Material Requisition,32839,Material Requisition,-49.2,2647.4,0.45,4000,8000
2025-10-10,INTSHIP,Issue for Material Requisition,32882,Material Requisition,-60,2587.4,0.44,4000,8000
2025-10-11,INTSHIP,Issue for Material Requisition,32849,Material Requisition,-48,2539.4,0.43,4000,8000
2025-10-11,INTSHIP,Issue for Material Requisition,32873,Material Requisition,-36,2503.4,0.42,4000,8000
2025-10-11,INTSHIP,Issue for Material Requisition,32899,Material Requisition,-25,2478,0.42,4000,8000
2025-10-11,INTSHIP,Issue for Material Requisition,32899,Material Requisition,-0.4,2503,0.42,4000,8000
2025-10-11,INTSHIP,Issue for Material Requisition,32900,Material Requisition,-66,2412,0.41,4000,8000
2025-10-12,INTSHIP,Issue for Material Requisition,32925,Material Requisition,-33,2379,0.4,4000,8000
2025-10-12,INTSHIP,Issue for Material Requisition,32938,Material Requisition,-72,2307,0.39,4000,8000
2025-10-13,ARRIVAL,Receipt of Purchase Order,13266,Purchase Order,2400,4707,0.79,4000,8000
2025-10-13,INTSHIP,Issue for Material Requisition,32970,Material Requisition,-33,4674,0.79,4000,8000
2025-10-14,INTSHIP,Issue for Material Requisition,32999,Material Requisition,-33,4641,0.78,4000,8000
2025-10-14,INTSHIP,Issue for Material Requisition,33029,Material Requisition,-12,4629,0.78,4000,8000
2025-10-14,INTSHIP,Issue for Material Requisition,33011,Material Requisition,-72,4557,0.77,4000,8000
2025-10-14,INTSHIP,Issue for Material Requisition,32978,Material Requisition,-72,4485,0.75,4000,8000
2025-10-15,ARRIVAL,Receipt of Purchase Order,13266,Purchase Order,1764,6249,1.05,4000,8000
2025-10-15,ARRIVAL,Receipt of Purchase Order,13266,Purchase Order,3840,10089,1.7,4000,8000
2025-10-15,INTSHIP,Issue for Material Requisition,33035,Material Requisition,-36,10053,1.69,4000,8000
2025-10-15,INTSHIP,Issue for Material Requisition,33047,Material Requisition,-72,9981,1.68,4000,8000
2025-10-19,INTSHIP,Issue for Material Requisition,33128,Material Requisition,-60,9921,1.67,4000,8000
2025-10-19,INTSHIP,Issue for Material Requisition,33105,Material Requisition,-33,9888,1.66,4000,8000
2025-10-19,INTSHIP,Issue for Material Requisition,33096,Material Requisition,-36,9852,1.66,4000,8000
2025-10-19,INTSHIP,Issue for Material Requisition,33074,Material Requisition,-36,9816,1.65,4000,8000
2025-10-20,INTSHIP,Issue for Material Requisition,33148,Material Requisition,-48,9768,1.64,4000,8000
2025-10-20,INTSHIP,Issue for Material Requisition,32900,Material Requisition,-4,9764,1.64,4000,8000
2025-10-20,INTSHIP,Issue for Material Requisition,32839,Material Requisition,-3,9761,1.64,4000,8000
2025-10-20,INTSHIP,Issue for Material Requisition,33141,Material Requisition,-48,9713,1.63,4000,8000
2025-10-20,INTSHIP,Issue for Material Requisition,33106,Material Requisition,-72,9641,1.62,4000,8000
2025-10-20,INTSHIP,Issue for Material Requisition,33098,Material Requisition,-72,9569,1.61,4000,8000
2025-10-20,INTSHIP,Issue for Material Requisition,33083,Material Requisition,-72,9497,1.6,4000,8000
2025-10-21,INTSHIP,Issue for Material Requisition,33152,Material Requisition,-60,9437,1.59,4000,8000
2025-10-22,INTSHIP,Issue for Material Requisition,33191,Material Requisition,-60,9377,1.58,4000,8000
2025-10-22,INTSHIP,Issue for Material Requisition,33222,Material Requisition,-48,9329,1.57,4000,8000
2025-10-23,INTSHIP,Issue for Material Requisition,33248,Material Requisition,-12,9317,1.57,4000,8000
2025-10-23,INTSHIP,Issue for Material Requisition,33248,Material Requisition,-48,9269,1.56,4000,8000
2025-10-24,INTSHIP,Issue for Material Requisition,33268,Material Requisition,-60,9209,1.55,4000,8000
2025-10-25,INTSHIP,Issue for Material Requisition,33179,Material Requisition,-36,9173,1.54,4000,8000
2025-10-25,INTSHIP,Issue for Material Requisition,33217,Material Requisition,-36,9137,1.54,4000,8000
2025-10-25,INTSHIP,Issue for Material Requisition,33263,Material Requisition,-36,9101,1.53,4000,8000
2025-10-25,INTSHIP,Issue for Material Requisition,33236,Material Requisition,-48,9053,1.52,4000,8000
2025-10-25,INTSHIP,Issue for Material Requisition,33280,Material Requisition,-48,9005,1.51,4000,8000
2025-10-25,INTSHIP,Issue for Material Requisition,33293,Material Requisition,-60,8945,1.5,4000,8000
2025-10-26,INTSHIP,Issue for Material Requisition,33307,Material Requisition,-36,8909,1.5,4000,8000
2025-10-26,INTSHIP,Issue for Material Requisition,33338,Material Requisition,-60,8849,1.49,4000,8000
2025-10-27,INTSHIP,Issue for Material Requisition,33364,Material Requisition,-72,8777,1.48,4000,8000
2025-10-27,INTSHIP,Issue for Material Requisition,33340,Material Requisition,-24,8753,1.47,4000,8000
2025-10-28,INTSHIP,Issue for Material Requisition,33365,Material Requisition,-12,8741,1.47,4000,8000
2025-10-29,INTSHIP,Issue for Material Requisition,33419,Material Requisition,-36,8705,1.46,4000,8000
2025-10-29,INTSHIP,Issue for Material Requisition,33437,Material Requisition,-72,8633,1.45,4000,8000
2025-10-31,INTSHIP,Issue for Material Requisition,33412,Material Requisition,-72,8561,1.44,4000,8000
